Species,Feret
P.exalata,79.7
P.exalata,79.93
P.exalata,80.83
P.exalata,81.95
P.exalata,82.39
P.exalata,82.83
P.exalata,83.08
P.exalata,86.22
P.exalata,86.84
P.exalata,87.02
P.exalata,87.69
P.exalata,87.72
P.exalata,87.77
P.exalata,87.86
P.exalata,89.07
P.exalata,89.24
P.exalata,92.88
P.exalata,93.28
P.exalata,96.37
P.exalata,96.38
P.exalata,96.65
P.exalata,97.06
P.exalata,97.59
P.exalata,98.38
P.exalata,102.3
P.exalata,103.31
P.exalata,103.99
P.exalata,104
P.exalata,105
P.exalata,105.22
P.exalata,105.22
P.exalata,105.42
P.exalata,106.93
P.exalata,108.56
P.exalata,108.78
P.exalata,109.86
P.exalata,110.14
P.exalata,110.42
P.exalata,110.44
P.exalata,111.44
P.exalata,112.14
P.exalata,112.17
P.exalata,113.5
P.exalata,114.09
P.exalata,114.3
P.exalata,115.88
P.exalata,116.57
P.exalata,117.55
P.exalata,118.35
P.exalata,120.39
P.exalata,120.7
P.exalata,120.89
P.exalata,125.07
P.exalata,125.63
P.exalata,126.16
P.exalata,126.47
P.exalata,127.25
P.exalata,128.07
P.exalata,128.91
P.exalata,129.71
P.exalata,130.08
P.exalata,130.49
P.exalata,130.83
P.exalata,131.27
P.exalata,131.54
P.exalata,132.54
P.exalata,133.17
P.exalata,133.9
P.exalata,135.62
P.exalata,136.11
P.exalata,136.92
P.exalata,137.22
P.exalata,139.56
P.exalata,141.59
P.exalata,141.87
P.exalata,142.82
P.exalata,142.92
P.exalata,143.19
P.exalata,145.49
P.exalata,149.59
P.exalata,150.78
P.exalata,154.21
P.exalata,155.85
P.exalata,155.99
P.exalata,163.66
P.exalata,166.5
P.exalata,194.7
P.exalata,293.85
P.fibrigera,24.46
P.fibrigera,25.23
P.fibrigera,29.84
P.fibrigera,34.75
P.fibrigera,36.14
P.fibrigera,37.08
P.fibrigera,37.3
P.fibrigera,37.68
P.fibrigera,37.74
P.fibrigera,38.11
P.fibrigera,38.33
P.fibrigera,39.01
P.fibrigera,39.01
P.fibrigera,39.89
P.fibrigera,40.25
P.fibrigera,40.4
P.fibrigera,41.6
P.fibrigera,41.64
P.fibrigera,42.8
P.fibrigera,42.8
P.fibrigera,42.8
P.fibrigera,42.95
P.fibrigera,42.95
P.fibrigera,43.08
P.fibrigera,43.51
P.fibrigera,43.7
P.fibrigera,44.85
P.fibrigera,45.71
P.fibrigera,45.71
P.fibrigera,46.11
P.fibrigera,46.15
P.fibrigera,47.29
P.fibrigera,47.29
P.fibrigera,48.65
P.fibrigera,48.82
P.fibrigera,48.82
P.fibrigera,48.86
P.fibrigera,49.15
P.fibrigera,49.32
P.fibrigera,49.32
P.fibrigera,49.32
P.fibrigera,49.32
P.fibrigera,49.89
P.fibrigera,49.97
P.fibrigera,50.62
P.fibrigera,50.86
P.fibrigera,51.1
P.fibrigera,51.1
P.fibrigera,51.1
P.fibrigera,51.42
P.fibrigera,51.5
P.fibrigera,51.78
P.fibrigera,52.68
P.fibrigera,53.54
P.fibrigera,54.95
P.fibrigera,55.41
P.fibrigera,55.47
P.fibrigera,57.42
P.fibrigera,57.85
P.fibrigera,57.85
P.fibrigera,58.27
P.fibrigera,58.67
P.fibrigera,59
P.fibrigera,59.41
P.fibrigera,59.69
P.fibrigera,60.06
P.fibrigera,60.06
P.fibrigera,60.77
P.fibrigera,61.14
P.fibrigera,61.67
P.fibrigera,61.67
P.fibrigera,61.84
P.fibrigera,62.15
P.fibrigera,62.72
P.fibrigera,62.72
P.fibrigera,62.77
P.fibrigera,63.88
P.fibrigera,63.88
P.fibrigera,63.88
P.fibrigera,64.39
P.fibrigera,64.55
P.fibrigera,64.7
P.fibrigera,65.77
P.fibrigera,66.17
P.fibrigera,66.26
P.fibrigera,66.88
P.fibrigera,67.24
P.fibrigera,67.24
P.fibrigera,67.24
P.fibrigera,67.73
P.fibrigera,67.76
P.fibrigera,68.68
P.fibrigera,68.68
P.fibrigera,68.8
P.fibrigera,70.18
P.fibrigera,70.56
P.fibrigera,70.65
P.fibrigera,71.39
P.fibrigera,71.6
P.fibrigera,72.27
P.fibrigera,72.53
P.fibrigera,72.83
P.fibrigera,73.23
P.fibrigera,73.66
P.fibrigera,73.94
P.fibrigera,74.17
P.fibrigera,74.17
P.fibrigera,74.28
P.fibrigera,74.5
P.fibrigera,75.07
P.fibrigera,75.15
P.fibrigera,75.93
P.fibrigera,76.23
P.fibrigera,77.55
P.fibrigera,77.61
P.fibrigera,77.71
P.fibrigera,77.71
P.fibrigera,77.71
P.fibrigera,78.78
P.fibrigera,80.5
P.fibrigera,80.74
P.fibrigera,80.76
P.fibrigera,80.8
P.fibrigera,81.81
P.fibrigera,82.27
P.fibrigera,82.53
P.fibrigera,83.29
P.fibrigera,83.29
P.fibrigera,84.19
P.fibrigera,84.49
P.fibrigera,84.8
P.fibrigera,84.94
P.fibrigera,85.25
P.fibrigera,85.61
P.fibrigera,85.7
P.fibrigera,85.75
P.fibrigera,85.82
P.fibrigera,86.3
P.fibrigera,86.37
P.fibrigera,86.75
P.fibrigera,86.78
P.fibrigera,87.11
P.fibrigera,87.21
P.fibrigera,87.25
P.fibrigera,87.4
P.fibrigera,87.7
P.fibrigera,87.79
P.fibrigera,88.7
P.fibrigera,89.43
P.fibrigera,89.71
P.fibrigera,90.09
P.fibrigera,90.72
P.fibrigera,90.79
P.fibrigera,91.26
P.fibrigera,91.51
P.fibrigera,91.6
P.fibrigera,91.6
P.fibrigera,92
P.fibrigera,92.13
P.fibrigera,92.31
P.fibrigera,92.77
P.fibrigera,93.38
P.fibrigera,94.58
P.fibrigera,94.58
P.fibrigera,94.58
P.fibrigera,94.66
P.fibrigera,94.88
P.fibrigera,96.03
P.fibrigera,96.03
P.fibrigera,96.31
P.fibrigera,96.37
P.fibrigera,96.56
P.fibrigera,97.13
P.fibrigera,97.65
P.fibrigera,97.8
P.fibrigera,98.63
P.fibrigera,98.65
P.fibrigera,98.82
P.fibrigera,99.07
P.fibrigera,99.37
P.fibrigera,99.78
P.fibrigera,99.95
P.fibrigera,99.95
P.fibrigera,100.35
P.fibrigera,100.35
P.fibrigera,100.96
P.fibrigera,101
P.fibrigera,101
P.fibrigera,101.97
P.fibrigera,102.56
P.fibrigera,102.85
P.fibrigera,103.42
P.fibrigera,103.56
P.fibrigera,103.58
P.fibrigera,103.89
P.fibrigera,104.26
P.fibrigera,104.28
P.fibrigera,104.87
P.fibrigera,105.73
P.fibrigera,105.74
P.fibrigera,105.99
P.fibrigera,106.05
P.fibrigera,106.21
P.fibrigera,106.45
P.fibrigera,106.74
P.fibrigera,107.35
P.fibrigera,107.58
P.fibrigera,107.69
P.fibrigera,107.8
P.fibrigera,107.99
P.fibrigera,108.38
P.fibrigera,108.78
P.fibrigera,108.78
P.fibrigera,108.78
P.fibrigera,108.85
P.fibrigera,109.68
P.fibrigera,109.75
P.fibrigera,109.9
P.fibrigera,109.9
P.fibrigera,110.27
P.fibrigera,110.35
P.fibrigera,110.51
P.fibrigera,112.04
P.fibrigera,112.25
P.fibrigera,112.33
P.fibrigera,113.3
P.fibrigera,113.93
P.fibrigera,114.34
P.fibrigera,114.98
P.fibrigera,114.98
P.fibrigera,115.69
P.fibrigera,116.54
P.fibrigera,116.61
P.fibrigera,118
P.fibrigera,118
P.fibrigera,119.25
P.fibrigera,119.3
P.fibrigera,119.46
P.fibrigera,121.02
P.fibrigera,121.2
P.fibrigera,121.2
P.fibrigera,122.89
P.fibrigera,123.07
P.fibrigera,123.07
P.fibrigera,123.6
P.fibrigera,123.67
P.fibrigera,125.59
P.fibrigera,127.2
P.fibrigera,127.2
P.fibrigera,127.57
P.fibrigera,127.57
P.fibrigera,129.35
P.fibrigera,129.35
P.fibrigera,130.1
P.fibrigera,130.29
P.fibrigera,130.99
P.fibrigera,131.18
P.fibrigera,131.91
P.fibrigera,133.26
P.fibrigera,133.74
P.fibrigera,133.92
P.fibrigera,134.3
P.fibrigera,135.51
P.fibrigera,135.51
P.fibrigera,135.81
P.fibrigera,136.43
P.fibrigera,137.9
P.fibrigera,138.19
P.fibrigera,139.31
P.fibrigera,139.44
P.fibrigera,140.71
P.fibrigera,141.14
P.fibrigera,142.1
P.fibrigera,142.32
P.fibrigera,143.3
P.fibrigera,143.47
P.fibrigera,146.4
P.fibrigera,147.06
P.fibrigera,147.8
P.fibrigera,152.3
P.fibrigera,152.42
P.fibrigera,152.46
P.fibrigera,152.94
P.fibrigera,153.96
P.fibrigera,154.85
P.fibrigera,155.43
P.fibrigera,155.48
P.fibrigera,155.48
P.fibrigera,157.15
P.fibrigera,157.77
P.fibrigera,158.35
P.fibrigera,158.39
P.fibrigera,162.17
P.fibrigera,162.26
P.fibrigera,163.61
P.fibrigera,163.67
P.fibrigera,164.85
P.fibrigera,167.41
P.fibrigera,171.65
P.fibrigera,171.79
P.fibrigera,173.77
P.fibrigera,174.9
P.fibrigera,175.41
P.fibrigera,177.49
P.fibrigera,177.91
P.fibrigera,178.42
P.fibrigera,178.91
P.fibrigera,179.41
P.fibrigera,180.54
P.fibrigera,180.6
P.fibrigera,181.41
P.fibrigera,182.57
P.fibrigera,188.33
P.fibrigera,188.46
P.fibrigera,189.81
P.fibrigera,192.07
P.fibrigera,193.43
P.fibrigera,195.81
P.fibrigera,197.44
P.fibrigera,198.34
P.fibrigera,199.41
P.fibrigera,199.57
P.fibrigera,200.59
P.fibrigera,202.89
P.fibrigera,213.32
P.fibrigera,218.69
P.fibrigera,219.69
P.fibrigera,221.47
P.fibrigera,221.47
P.fibrigera,225.38
P.fibrigera,225.45
P.fibrigera,227.54
P.fibrigera,233.14
P.fibrigera,237.13
P.fibrigera,244.29
P.fibrigera,247.27
P.fibrigera,249.87
P.fibrigera,256.95
P.fibrigera,260.58
P.fibrigera,270.85
P.fibrigera,272.77
P.fibrigera,274.33
P.fimbriata,37.04
P.fimbriata,37.37
P.fimbriata,38.52
P.fimbriata,38.99
P.fimbriata,39.76
P.fimbriata,40.1
P.fimbriata,40.23
P.fimbriata,40.54
P.fimbriata,40.54
P.fimbriata,40.89
P.fimbriata,41.26
P.fimbriata,41.98
P.fimbriata,41.98
P.fimbriata,42.08
P.fimbriata,42.1
P.fimbriata,42.57
P.fimbriata,43
P.fimbriata,43
P.fimbriata,43.26
P.fimbriata,43.26
P.fimbriata,43.8
P.fimbriata,44.05
P.fimbriata,44.05
P.fimbriata,44.05
P.fimbriata,44.05
P.fimbriata,44.16
P.fimbriata,44.46
P.fimbriata,45.87
P.fimbriata,46.22
P.fimbriata,46.22
P.fimbriata,47.29
P.fimbriata,47.64
P.fimbriata,48.56
P.fimbriata,48.59
P.fimbriata,49.32
P.fimbriata,50.06
P.fimbriata,50.07
P.fimbriata,50.16
P.fimbriata,50.39
P.fimbriata,50.78
P.fimbriata,51.12
P.fimbriata,51.63
P.fimbriata,51.69
P.fimbriata,52.08
P.fimbriata,52.38
P.fimbriata,52.77
P.fimbriata,52.85
P.fimbriata,53.13
P.fimbriata,53.17
P.fimbriata,53.42
P.fimbriata,54.72
P.fimbriata,54.76
P.fimbriata,54.76
P.fimbriata,55.06
P.fimbriata,56.41
P.fimbriata,56.89
P.fimbriata,56.89
P.fimbriata,57.01
P.fimbriata,57.06
P.fimbriata,57.1
P.fimbriata,57.14
P.fimbriata,57.33
P.fimbriata,57.84
P.fimbriata,58.12
P.fimbriata,58.12
P.fimbriata,58.31
P.fimbriata,58.35
P.fimbriata,58.75
P.fimbriata,58.75
P.fimbriata,60.81
P.fimbriata,61.11
P.fimbriata,61.11
P.fimbriata,61.22
P.fimbriata,61.41
P.fimbriata,61.63
P.fimbriata,61.93
P.fimbriata,62.4
P.fimbriata,62.54
P.fimbriata,62.59
P.fimbriata,62.85
P.fimbriata,62.87
P.fimbriata,63.46
P.fimbriata,63.52
P.fimbriata,64.09
P.fimbriata,64.13
P.fimbriata,64.27
P.fimbriata,64.74
P.fimbriata,65.03
P.fimbriata,65.22
P.fimbriata,65.3
P.fimbriata,65.51
P.fimbriata,65.51
P.fimbriata,65.82
P.fimbriata,65.82
P.fimbriata,66.27
P.fimbriata,66.27
P.fimbriata,66.33
P.fimbriata,66.65
P.fimbriata,67.09
P.fimbriata,67.09
P.fimbriata,67.31
P.fimbriata,68.27
P.fimbriata,71.02
P.fimbriata,71.26
P.fimbriata,71.82
P.fimbriata,72.92
P.fimbriata,73.02
P.fimbriata,73.58
P.fimbriata,73.58
P.fimbriata,74.62
P.fimbriata,74.66
P.fimbriata,75.09
P.fimbriata,75.54
P.fimbriata,76.03
P.fimbriata,76.06
P.fimbriata,76.21
P.fimbriata,76.59
P.fimbriata,76.59
P.fimbriata,77.03
P.fimbriata,77.03
P.fimbriata,77.77
P.fimbriata,78.35
P.fimbriata,79.6
P.fimbriata,79.75
P.fimbriata,80
P.fimbriata,80.42
P.fimbriata,80.62
P.fimbriata,80.88
P.fimbriata,81.21
P.fimbriata,81.42
P.fimbriata,82.19
P.fimbriata,83.58
P.fimbriata,83.69
P.fimbriata,83.74
P.fimbriata,83.76
P.fimbriata,83.79
P.fimbriata,83.88
P.fimbriata,84.2
P.fimbriata,84.52
P.fimbriata,84.52
P.fimbriata,84.82
P.fimbriata,85.08
P.fimbriata,85.57
P.fimbriata,86.12
P.fimbriata,86.48
P.fimbriata,86.52
P.fimbriata,86.55
P.fimbriata,86.76
P.fimbriata,87.52
P.fimbriata,87.99
P.fimbriata,88.12
P.fimbriata,88.35
P.fimbriata,88.77
P.fimbriata,88.86
P.fimbriata,89.48
P.fimbriata,89.68
P.fimbriata,91.1
P.fimbriata,91.1
P.fimbriata,91.55
P.fimbriata,92.3
P.fimbriata,92.56
P.fimbriata,92.69
P.fimbriata,92.76
P.fimbriata,92.91
P.fimbriata,93.99
P.fimbriata,94.16
P.fimbriata,94.22
P.fimbriata,94.45
P.fimbriata,94.57
P.fimbriata,94.63
P.fimbriata,94.69
P.fimbriata,95.19
P.fimbriata,95.67
P.fimbriata,96.8
P.fimbriata,96.88
P.fimbriata,97.16
P.fimbriata,97.21
P.fimbriata,97.44
P.fimbriata,97.63
P.fimbriata,98.2
P.fimbriata,98.31
P.fimbriata,99.19
P.fimbriata,99.19
P.fimbriata,99.6
P.fimbriata,100.03
P.fimbriata,100.44
P.fimbriata,100.63
P.fimbriata,100.81
P.fimbriata,101.32
P.fimbriata,101.34
P.fimbriata,101.35
P.fimbriata,102.13
P.fimbriata,102.13
P.fimbriata,102.13
P.fimbriata,102.4
P.fimbriata,103.11
P.fimbriata,103.37
P.fimbriata,103.8
P.fimbriata,103.83
P.fimbriata,103.97
P.fimbriata,104.19
P.fimbriata,104.78
P.fimbriata,104.78
P.fimbriata,104.98
P.fimbriata,105.78
P.fimbriata,106.07
P.fimbriata,107.36
P.fimbriata,107.53
P.fimbriata,107.87
P.fimbriata,108.94
P.fimbriata,108.94
P.fimbriata,109.82
P.fimbriata,110.29
P.fimbriata,112.45
P.fimbriata,112.57
P.fimbriata,114.28
P.fimbriata,115.17
P.fimbriata,115.2
P.fimbriata,115.59
P.fimbriata,115.63
P.fimbriata,115.86
P.fimbriata,116.41
P.fimbriata,116.57
P.fimbriata,116.59
P.fimbriata,116.61
P.fimbriata,116.81
P.fimbriata,116.81
P.fimbriata,117.04
P.fimbriata,117.08
P.fimbriata,117.14
P.fimbriata,117.28
P.fimbriata,117.53
P.fimbriata,118.72
P.fimbriata,118.74
P.fimbriata,118.88
P.fimbriata,118.88
P.fimbriata,119.13
P.fimbriata,119.18
P.fimbriata,121.05
P.fimbriata,122.08
P.fimbriata,122.14
P.fimbriata,122.3
P.fimbriata,123.03
P.fimbriata,123.44
P.fimbriata,124.03
P.fimbriata,124.23
P.fimbriata,125.06
P.fimbriata,125.13
P.fimbriata,126
P.fimbriata,126.27
P.fimbriata,126.56
P.fimbriata,128.63
P.fimbriata,131.02
P.fimbriata,132.98
P.fimbriata,134.47
P.fimbriata,134.79
P.fimbriata,138.74
P.fimbriata,140.93
P.fimbriata,144.21
P.fimbriata,145.06
P.fimbriata,146.56
P.fimbriata,148.98
P.fimbriata,155.34
P.fimbriata,165.19
P.latifolia,67.26
P.latifolia,68.46
P.latifolia,69.21
P.latifolia,72.76
P.latifolia,73.52
P.latifolia,74.17
P.latifolia,74.54
P.latifolia,74.88
P.latifolia,75.46
P.latifolia,76.27
P.latifolia,77.43
P.latifolia,80.99
P.latifolia,82.43
P.latifolia,86.48
P.latifolia,88.16
P.latifolia,90.37
P.latifolia,100.55
P.latifolia,100.9
P.latifolia,107.43
P.latifolia,128.22
P.latifolia,132.13
P.latifolia,135.36
P.latifolia,145.72
P.latifolia,149.71
P.latifolia,157.12
P.latifolia,158.45
P.latifolia,159.32
P.latifolia,161.93
P.latifolia,163.59
P.latifolia,171.21
P.latifolia,175.92
P.latifolia,191.52
P.latifolia,197.65
P.latifolia,199.34
P.latifolia,204.98
P.latifolia,207.79
P.latifolia,208.01
P.latifolia,208.23
P.latifolia,208.35
P.latifolia,208.58
P.latifolia,209.19
P.latifolia,211.52
P.latifolia,213.96
P.latifolia,214.57
P.latifolia,219.77
P.latifolia,222.5
P.latifolia,224.79
P.latifolia,225.82
P.latifolia,227.53
P.latifolia,230.98
P.latifolia,233.72
P.latifolia,237.55
P.latifolia,243.55
P.latifolia,253.99
P.latifolia,254.5
P.latifolia,265.38
P.latifolia,269.58
P.latifolia,292.24
P.latifolia,294.35
P.micrantha,62.51
P.micrantha,62.7
P.micrantha,62.7
P.micrantha,62.96
P.micrantha,66.25
P.micrantha,68.85
P.micrantha,69.25
P.micrantha,69.35
P.micrantha,71
P.micrantha,73.12
P.micrantha,73.15
P.micrantha,75.39
P.micrantha,82.17
P.micrantha,83.76
P.micrantha,86.13
P.micrantha,87.09
P.micrantha,90.55
P.micrantha,90.65
P.micrantha,91.24
P.micrantha,91.87
P.micrantha,92.37
P.micrantha,92.77
P.micrantha,93.94
P.micrantha,100.41
P.micrantha,100.8
P.micrantha,101.08
P.micrantha,108.68
P.micrantha,109.76
P.micrantha,121.2
P.micrantha,123.26
P.micrantha,124.73
P.micrantha,124.75
P.micrantha,127.39
P.micrantha,130.83
P.micrantha,131.25
P.micrantha,135.91
P.micrantha,137.9
P.micrantha,139.85
P.micrantha,140.38
P.micrantha,144.23
P.micrantha,146.25
P.micrantha,146.38
P.micrantha,146.49
P.micrantha,146.63
P.micrantha,147.65
P.micrantha,152.32
P.micrantha,152.75
P.micrantha,152.82
P.micrantha,152.82
P.micrantha,152.82
P.micrantha,152.93
P.micrantha,153.79
P.micrantha,154.85
P.micrantha,154.9
P.micrantha,154.9
P.micrantha,156.81
P.micrantha,158.18
P.micrantha,159.5
P.micrantha,160.07
P.micrantha,163.79
P.micrantha,164.85
P.micrantha,166.65
P.micrantha,167.59
P.micrantha,170.15
P.micrantha,172.04
P.micrantha,172.1
P.micrantha,174.41
P.micrantha,176.55
P.micrantha,178.55
P.micrantha,178.7
P.micrantha,179.79
P.micrantha,179.79
P.micrantha,180.7
P.micrantha,182.91
P.micrantha,185
P.micrantha,187.05
P.micrantha,187.15
P.micrantha,189.25
P.micrantha,189.84
P.micrantha,192.17
P.micrantha,192.17
P.micrantha,194.13
P.micrantha,197.69
P.micrantha,198.04
P.micrantha,198.14
P.micrantha,199.4
P.micrantha,199.81
P.micrantha,200.88
P.micrantha,201.94
P.micrantha,202.02
P.micrantha,204.38
P.micrantha,208.78
P.micrantha,211.42
P.micrantha,213.77
P.micrantha,215.92
P.micrantha,217.37
P.micrantha,217.72
P.micrantha,218.06
P.micrantha,219
P.micrantha,220.2
P.micrantha,222.76
P.micrantha,224.03
P.micrantha,228.12
P.micrantha,232.07
P.micrantha,232.35
P.micrantha,234.89
P.micrantha,236.07
P.micrantha,236.33
P.micrantha,236.8
P.micrantha,238.47
P.micrantha,238.72
P.micrantha,240.1
P.micrantha,245.17
P.micrantha,246.79
P.micrantha,247.57
P.micrantha,250.95
P.micrantha,252.93
P.micrantha,253.67
P.micrantha,253.99
P.micrantha,258.06
P.micrantha,259.15
P.micrantha,259.35
P.micrantha,260.29
P.micrantha,264.52
P.micrantha,264.94
P.micrantha,265.49
P.micrantha,265.77
P.micrantha,265.99
P.micrantha,269.24
P.micrantha,270.98
P.micrantha,275.48
P.obovata,40.07
P.obovata,40.07
P.obovata,40.16
P.obovata,40.2
P.obovata,40.4
P.obovata,40.54
P.obovata,40.61
P.obovata,40.66
P.obovata,40.76
P.obovata,40.92
P.obovata,41.03
P.obovata,41.08
P.obovata,41.16
P.obovata,41.17
P.obovata,41.23
P.obovata,41.53
P.obovata,41.55
P.obovata,41.63
P.obovata,41.73
P.obovata,41.83
P.obovata,41.89
P.obovata,42.1
P.obovata,42.26
P.obovata,42.29
P.obovata,42.32
P.obovata,42.47
P.obovata,42.65
P.obovata,42.88
P.obovata,42.9
P.obovata,42.9
P.obovata,42.94
P.obovata,42.97
P.obovata,43.05
P.obovata,43.08
P.obovata,43.1
P.obovata,43.1
P.obovata,43.19
P.obovata,43.21
P.obovata,43.21
P.obovata,43.23
P.obovata,43.3
P.obovata,43.34
P.obovata,43.34
P.obovata,43.34
P.obovata,43.56
P.obovata,43.57
P.obovata,43.65
P.obovata,43.69
P.obovata,43.69
P.obovata,43.71
P.obovata,43.73
P.obovata,43.82
P.obovata,43.83
P.obovata,43.83
P.obovata,43.84
P.obovata,44.02
P.obovata,44.09
P.obovata,44.13
P.obovata,44.17
P.obovata,44.18
P.obovata,44.18
P.obovata,44.2
P.obovata,44.43
P.obovata,44.71
P.obovata,44.74
P.obovata,44.75
P.obovata,44.86
P.obovata,44.88
P.obovata,44.95
P.obovata,45.04
P.obovata,45.19
P.obovata,45.22
P.obovata,45.48
P.obovata,45.59
P.obovata,45.62
P.obovata,45.63
P.obovata,45.7
P.obovata,45.74
P.obovata,45.75
P.obovata,45.78
P.obovata,46.07
P.obovata,46.14
P.obovata,46.24
P.obovata,46.27
P.obovata,46.45
P.obovata,46.47
P.obovata,46.56
P.obovata,46.59
P.obovata,46.59
P.obovata,46.8
P.obovata,46.83
P.obovata,46.83
P.obovata,47.26
P.obovata,47.3
P.obovata,47.34
P.obovata,47.64
P.obovata,47.69
P.obovata,47.86
P.obovata,48.01
P.obovata,48.24
P.obovata,48.26
P.obovata,48.46
P.obovata,48.52
P.obovata,48.66
P.obovata,48.73
P.obovata,48.78
P.obovata,48.78
P.obovata,48.92
P.obovata,48.93
P.obovata,48.97
P.obovata,48.97
P.obovata,49.07
P.obovata,49.3
P.obovata,49.61
P.obovata,49.62
P.obovata,49.77
P.obovata,49.83
P.obovata,49.97
P.obovata,49.97
P.obovata,50.21
P.obovata,50.21
P.obovata,50.27
P.obovata,50.42
P.obovata,50.42
P.obovata,50.52
P.obovata,50.52
P.obovata,50.76
P.obovata,50.78
P.obovata,50.88
P.obovata,50.88
P.obovata,50.97
P.obovata,51.01
P.obovata,51.06
P.obovata,51.07
P.obovata,51.19
P.obovata,51.43
P.obovata,51.53
P.obovata,51.53
P.obovata,51.55
P.obovata,51.58
P.obovata,51.77
P.obovata,51.87
P.obovata,51.99
P.obovata,52.01
P.obovata,52.06
P.obovata,52.08
P.obovata,52.16
P.obovata,52.18
P.obovata,52.18
P.obovata,52.67
P.obovata,52.82
P.obovata,52.82
P.obovata,53.12
P.obovata,53.12
P.obovata,53.14
P.obovata,53.36
P.obovata,53.5
P.obovata,53.51
P.obovata,53.67
P.obovata,53.8
P.obovata,53.9
P.obovata,54.11
P.obovata,54.25
P.obovata,54.45
P.obovata,54.45
P.obovata,54.53
P.obovata,54.57
P.obovata,54.68
P.obovata,54.93
P.obovata,55.02
P.obovata,55.1
P.obovata,55.29
P.obovata,55.31
P.obovata,55.34
P.obovata,55.34
P.obovata,55.37
P.obovata,55.67
P.obovata,55.71
P.obovata,55.77
P.obovata,55.99
P.obovata,56
P.obovata,56.33
P.obovata,56.37
P.obovata,56.49
P.obovata,56.49
P.obovata,56.53
P.obovata,56.54
P.obovata,56.56
P.obovata,56.76
P.obovata,56.78
P.obovata,57
P.obovata,57.09
P.obovata,57.12
P.obovata,57.18
P.obovata,57.25
P.obovata,57.38
P.obovata,57.45
P.obovata,57.45
P.obovata,57.63
P.obovata,57.94
P.obovata,58.04
P.obovata,58.17
P.obovata,58.17
P.obovata,58.25
P.obovata,58.31
P.obovata,58.38
P.obovata,58.48
P.obovata,58.6
P.obovata,58.74
P.obovata,58.75
P.obovata,58.76
P.obovata,58.77
P.obovata,58.95
P.obovata,59.02
P.obovata,59.04
P.obovata,59.1
P.obovata,59.23
P.obovata,59.27
P.obovata,59.54
P.obovata,59.56
P.obovata,59.64
P.obovata,59.73
P.obovata,59.9
P.obovata,59.92
P.obovata,59.93
P.obovata,60.01
P.obovata,60.06
P.obovata,60.1
P.obovata,60.26
P.obovata,60.53
P.obovata,60.53
P.obovata,60.54
P.obovata,60.73
P.obovata,60.76
P.obovata,60.79
P.obovata,61.1
P.obovata,61.11
P.obovata,61.33
P.obovata,61.68
P.obovata,61.8
P.obovata,61.98
P.obovata,62.03
P.obovata,62.06
P.obovata,62.22
P.obovata,62.48
P.obovata,62.64
P.obovata,62.65
P.obovata,62.71
P.obovata,62.72
P.obovata,62.82
P.obovata,63.19
P.obovata,63.74
P.obovata,63.89
P.obovata,64.26
P.obovata,64.28
P.obovata,64.5
P.obovata,64.6
P.obovata,64.6
P.obovata,64.77
P.obovata,64.78
P.obovata,64.94
P.obovata,65.51
P.obovata,65.77
P.obovata,65.77
P.obovata,65.83
P.obovata,66.22
P.obovata,66.36
P.obovata,66.56
P.obovata,66.7
P.obovata,66.78
P.obovata,66.86
P.obovata,66.89
P.obovata,66.97
P.obovata,67.27
P.obovata,67.29
P.obovata,67.68
P.obovata,67.95
P.obovata,68.02
P.obovata,68.26
P.obovata,68.31
P.obovata,68.32
P.obovata,68.44
P.obovata,68.48
P.obovata,68.62
P.obovata,69.01
P.obovata,69.02
P.obovata,69.52
P.obovata,69.52
P.obovata,70.07
P.obovata,70.12
P.obovata,70.12
P.obovata,70.51
P.obovata,70.77
P.obovata,70.86
P.obovata,71.03
P.obovata,71.12
P.obovata,71.24
P.obovata,71.3
P.obovata,71.45
P.obovata,71.53
P.obovata,71.54
P.obovata,71.61
P.obovata,71.72
P.obovata,71.79
P.obovata,71.82
P.obovata,72.25
P.obovata,72.46
P.obovata,72.46
P.obovata,73.03
P.obovata,73.49
P.obovata,73.57
P.obovata,74.19
P.obovata,74.47
P.obovata,74.92
P.obovata,75.02
P.obovata,75.43
P.obovata,75.71
P.obovata,75.86
P.obovata,75.97
P.obovata,76.21
P.obovata,76.57
P.obovata,76.68
P.obovata,76.78
P.obovata,76.8
P.obovata,76.88
P.obovata,76.95
P.obovata,77.04
P.obovata,77.39
P.obovata,77.46
P.obovata,77.47
P.obovata,77.51
P.obovata,78.18
P.obovata,78.29
P.obovata,78.52
P.obovata,78.63
P.obovata,78.63
P.obovata,79.01
P.obovata,79.02
P.obovata,79.36
P.obovata,79.39
P.obovata,79.76
P.obovata,79.87
P.obovata,80.25
P.obovata,80.27
P.obovata,80.45
P.obovata,80.59
P.obovata,80.65
P.obovata,80.68
P.obovata,80.75
P.obovata,81.24
P.obovata,81.38
P.obovata,81.64
P.obovata,81.82
P.obovata,81.92
P.obovata,81.98
P.obovata,82.07
P.obovata,82.1
P.obovata,82.27
P.obovata,82.97
P.obovata,83.16
P.obovata,83.48
P.obovata,83.93
P.obovata,84.33
P.obovata,84.85
P.obovata,84.88
P.obovata,85.94
P.obovata,86.07
P.obovata,86.23
P.obovata,86.29
P.obovata,86.43
P.obovata,86.82
P.obovata,86.86
P.obovata,86.92
P.obovata,87.03
P.obovata,87.52
P.obovata,87.63
P.obovata,88.12
P.obovata,88.34
